day,year,mo,da,collision_date,NUM_COLLISIONS,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
6,2013,07,27,2013-07-27,516,69.1,66.1,1018.0,9.6,8.8,15.0,18.1,73.9,64.9,0.26,999.9,0,1,0,0,0,0
7,2017,07,02,2017-07-02,537,68.7,67.4,1013.7,4.2,11.4,15.0,20.0,73.9,64.4,0.03,999.9,1,0,0,0,0,0
4,2012,07,19,2012-07-19,522,73.3,67.2,1013.2,7.5,3.4,15.0,18.1,75.9,68.0,1.76,999.9,0,1,0,0,0,0
1,2014,07,14,2014-07-14,567,69.7,67.0,1014.5,7.4,12.0,15.0,21.0,73.9,64.0,0.0,999.9,0,1,0,0,0,0
1,2016,07,04,2016-07-04,488,68.4,62.6,1017.2,9.9,11.7,15.0,999.9,75.9,55.9,0.0,999.9,0,0,0,0,0,0
6,2018,07,21,2018-07-21,622,59.8,9999.9,1021.0,6.8,6.7,15.0,17.1,73.0,52.0,0.0,999.9,1,0,0,0,0,0
3,2019,07,24,2019-07-24,626,66.1,62.0,1012.9,9.9,9.1,15.0,22.0,71.6,62.6,0.0,999.9,0,1,0,0,0,0
2,2016,07,19,2016-07-19,699,73.8,65.7,1015.8,8.3,10.1,15.0,25.1,81.0,66.9,0.0,999.9,0,0,0,0,0,0
3,2015,07,01,2015-07-01,683,65.5,62.2,1011.8,6.5,10.4,15.0,28.9,72.0,61.0,0.0,999.9,1,1,0,0,1,0
4,2012,07,05,2012-07-05,591,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70.0,99.99,999.9,0,1,0,0,0,0
3,2013,07,03,2013-07-03,635,68.7,67.2,1024.1,2.5,9.5,15.0,999.9,72.0,64.4,0.03,999.9,1,0,0,0,0,0
5,2019,07,19,2019-07-19,666,69.2,67.7,1011.4,4.7,8.1,15.0,999.9,77.0,64.9,99.99,999.9,1,1,0,0,0,0
7,2015,07,05,2015-07-05,467,65.8,59.5,1017.5,9.3,8.2,15.0,999.9,73.9,55.0,0.0,999.9,0,0,0,0,0,0
7,2019,07,28,2019-07-28,527,66.9,62.9,1020.3,9.6,7.3,15.0,999.9,75.9,55.9,0.0,999.9,0,0,0,0,0,0
2,2012,07,24,2012-07-24,574,80.3,67.3,1005.4,8.1,6.0,15.0,18.1,90.0,70.0,0.15,999.9,0,1,0,0,0,0
1,2020,07,27,2020-07-27,320,77.0,69.7,1009.2,7.6,12.3,15.9,20.0,84.9,71.1,0.0,999.9,1,0,0,0,0,0
3,2021,07,28,2021-07-28,300,72.1,64.8,1014.3,9.8,7.9,15.9,21.0,88.0,66.9,99.99,999.9,1,0,0,0,0,10000
3,2022,07,13,2022-07-13,289,75.4,69.8,1010.5,7.9,8.4,15.9,999.9,88.0,66.9,0.0,999.9,0,0,0,0,0,0
6,2013,07,20,2013-07-20,551,74.5,71.7,1008.8,3.3,11.8,15.9,20.0,80.1,71.1,0.0,999.9,0,0,0,0,0,0
1,2022,07,04,2022-07-04,251,72.1,59.1,1018.2,9.9,9,15.9,999.9,80.1,66.0,0.01,999.9,0,0,0,0,0,0
4,2021,07,29,2021-07-29,319,67.2,58.0,1016.4,10.0,7.6,15.9,22.0,77.0,57.0,0.0,999.9,0,0,0,0,0,0
1,2019,07,01,2019-07-01,693,66.9,59.9,1010.0,10.0,10.4,15.9,22.0,77.0,62.1,0.21,999.9,0,0,0,0,0,0
1,2021,07,12,2021-07-12,303,70.5,67.6,1020.8,6.5,7.9,15.9,999.9,80.1,64.0,0.0,999.9,1,1,0,0,0,0
2,2014,07,15,2014-07-15,587,71.4,69.1,1011.6,5.8,13.1,15.9,22.0,75.2,68.0,0.0,999.9,1,1,0,0,0,0
5,2015,07,10,2015-07-10,709,65.2,60.1,1011.8,8.7,7.9,15.9,20.0,75.0,60.1,0.0,999.9,0,1,0,0,0,0
1,2014,07,07,2014-07-07,614,68.6,62.8,1012.8,9.4,13.9,15.9,22.0,73.9,63.0,0.04,999.9,0,0,0,0,0,0
3,2014,07,16,2014-07-16,551,70.4,68.5,1010.6,6.0,13.7,15.9,22.9,75.0,68.0,0.0,999.9,0,1,0,0,0,0
1,2014,07,21,2014-07-21,557,65.9,63.3,1020.4,6.0,12.8,15.9,21.0,70.0,62.6,0.4,999.9,0,1,0,0,0,0
7,2017,07,23,2017-07-23,554,68.4,63.5,1009.3,8.7,6.0,15.9,999.9,82.0,64.0,0.0,999.9,0,0,0,0,0,0
3,2015,07,22,2015-07-22,618,73.7,65.0,1003.6,7.8,9.2,15.9,21.0,82.0,68.0,0.0,999.9,1,0,0,0,0,0
1,2016,07,18,2016-07-18,725,71.1,69.0,1018.1,4.1,10.1,15.9,24.1,75.9,66.0,0.0,999.9,1,1,0,0,0,0
2,2014,07,29,2014-07-29,526,68.9,62.8,1007.7,9.6,10.5,15.9,999.9,73.9,64.9,0.12,999.9,0,0,0,0,0,0
5,2013,07,19,2013-07-19,697,73.9,71.4,1013.4,2.8,9.6,15.9,22.0,80.1,69.1,0.0,999.9,1,0,0,0,0,0
5,2019,07,12,2019-07-12,747,70.8,68.3,1008.1,7.9,10.9,15.9,21.0,80.1,64.0,0.18,999.9,0,1,0,0,0,0
7,2020,07,12,2020-07-12,292,71.8,67.5,1006.4,7.0,11.6,15.9,21.0,77.0,66.9,0.0,999.9,1,0,0,0,0,0
6,2013,07,06,2013-07-06,516,73.0,69.2,1018.5,8.1,13.1,15.9,22.9,79.0,68.0,0.01,999.9,0,0,0,0,0,0
2,2015,07,14,2015-07-14,657,67.4,63.0,1008.6,9.8,9.2,15.9,20.0,79.0,62.1,0.0,999.9,0,1,0,0,0,0
2,2016,07,26,2016-07-26,688,75.3,69.3,1009.6,9.0,12.1,15.9,22.9,82.0,68.0,0.0,999.9,0,0,0,0,0,0
4,2015,07,09,2015-07-09,567,69.1,61.2,1014.2,8.5,9.8,15.9,22.0,75.9,66.0,0.0,999.9,0,0,0,0,0,0
6,2018,07,28,2018-07-28,637,69.7,69.7,1016.5,1.4,6.7,15.9,999.9,75.9,66.9,0.41,999.9,1,1,0,0,0,0
6,2017,07,01,2017-07-01,595,67.7,66.3,1016.8,5.9,13.0,17.1,22.0,73.0,63.0,0.0,999.9,0,1,0,0,0,0
6,2020,07,11,2020-07-11,274,70.3,68.1,1009.8,3.4,11.2,17.1,22.0,75.9,66.0,0.0,999.9,1,1,0,0,0,0
6,2022,07,02,2022-07-02,275,70.7,69.0,1014.2,4.8,12.7,17.1,26.0,75.9,66.0,0.0,999.9,1,1,0,0,1,0
7,2017,07,09,2017-07-09,512,69.6,64.1,1012.4,9.3,10.1,17.1,22.0,77.0,64.0,0.0,999.9,0,0,0,0,0,0
1,2013,07,08,2013-07-08,617,72.6,68.9,1015.5,6.7,10.7,17.1,24.1,78.1,68.0,0.0,999.9,1,0,0,0,0,0
1,2018,07,23,2018-07-23,614,69.9,68.1,1024.3,7.3,12.6,17.1,22.0,73.9,63.0,0.04,999.9,0,0,0,0,0,0
2,2021,07,06,2021-07-06,326,71.6,66.5,1015.7,9.3,13.3,17.1,25.1,75.9,57.0,0.0,999.9,0,0,0,0,0,0
3,2018,07,11,2018-07-11,627,68.3,65.1,1012.8,9.3,8.9,17.1,999.9,73.9,63.0,0.0,999.9,0,1,0,0,0,0
5,2013,07,05,2013-07-05,576,71.6,68.2,1021.6,6.8,12.4,17.1,22.0,77.0,68.0,0.03,999.9,1,0,0,0,0,0
3,2019,07,17,2019-07-17,630,70.9,69.4,1015.0,5.7,9.3,17.1,25.1,79.0,60.1,0.0,999.9,1,1,0,0,0,0
2,2018,07,17,2018-07-17,680,70.5,69.0,1012.9,4.6,10.7,17.1,22.0,75.9,66.0,0.0,999.9,1,0,0,0,0,0
1,2014,07,28,2014-07-28,595,69.4,66.9,1003.0,4.8,10.0,17.1,26.0,73.9,64.9,0.01,999.9,1,1,0,0,1,0
2,2022,07,12,2022-07-12,249,71.3,66.0,1010.7,9.9,12.1,17.1,999.9,77.0,60.1,0.0,999.9,0,0,0,0,0,0
7,2020,07,26,2020-07-26,313,75.1,71.3,1015.3,8.0,12.3,17.1,22.9,82.0,60.1,0.0,999.9,0,0,0,0,0,0
3,2022,07,06,2022-07-06,275,73.2,67.1,1010.3,8.8,12.3,17.1,24.1,84.0,64.9,0.03,999.9,1,0,0,0,0,10000
5,2015,07,03,2015-07-03,549,68.3,58.3,1013.2,7.6,5.8,17.1,999.9,77.0,61.0,0.0,999.9,1,1,0,0,0,0
5,2016,07,01,2016-07-01,752,66.9,63.6,1017.1,7.8,8.7,17.1,999.9,77.0,61.0,0.0,999.9,1,1,0,0,0,0
5,2018,07,06,2018-07-06,654,70.6,69.3,1017.8,4.8,11.5,18.1,24.1,77.0,66.9,0.0,999.9,1,1,0,0,0,0
6,2022,07,09,2022-07-09,242,71.9,63.8,1015.8,10.0,10.3,18.1,999.9,77.0,61.0,0.0,999.9,0,0,0,0,0,0
3,2018,07,18,2018-07-18,688,71.2,66.7,1010.1,7.9,9.0,18.1,22.9,77.0,66.9,0.0,999.9,0,1,0,0,0,0
5,2021,07,02,2021-07-02,333,70.3,66.7,1008.3,6.8,10,18.1,999.9,79.0,64.0,0.5,999.9,1,1,0,0,1,0
2,2019,07,23,2019-07-23,553,70.4,67.8,1008.4,7.8,10.6,18.1,24.1,77.0,64.4,0.0,999.9,1,1,0,0,0,0
2,2017,07,25,2017-07-25,595,62.8,59.4,1015.6,9.5,13.8,18.1,24.1,70.0,57.9,0.25,999.9,0,0,0,0,0,0
6,2017,07,08,2017-07-08,585,67.3,66.8,1007.0,5.4,8.9,18.1,22.9,73.0,64.0,0.5,999.9,1,0,0,0,0,0
5,2020,07,03,2020-07-03,302,69.5,66.2,1008.6,7.0,9.8,18.1,22.9,77.0,64.0,0.0,999.9,1,0,0,0,0,0
3,2021,07,07,2021-07-07,324,73.7,68.3,1013.3,8.3,11.5,18.1,24.1,82.0,68.0,0.0,999.9,1,0,0,0,0,10000
4,2016,07,14,2016-07-14,741,69.1,65.9,1016.0,9.3,10.9,18.1,22.0,75.0,64.0,0.0,999.9,0,1,0,0,0,0
4,2014,07,10,2014-07-10,584,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,1,0,0,0,0
7,2014,07,06,2014-07-06,451,68.2,59.1,1016.4,10.0,14.1,18.1,26.0,77.0,62.1,0.11,999.9,0,0,0,0,0,0
1,2017,07,24,2017-07-24,620,63.0,58.0,1011.8,7.5,10.9,18.1,25.1,75.0,57.9,0.0,999.9,0,1,0,0,0,0
6,2021,07,31,2021-07-31,353,70.0,52.1,1012.8,10.0,11.5,18.1,22.0,81.0,64.0,0.0,999.9,0,0,0,0,0,0
7,2018,07,22,2018-07-22,540,66.5,66.2,1019.1,3.2,12.8,18.1,20.0,72.0,52.0,0.0,999.9,1,1,0,0,0,0
5,2016,07,22,2016-07-22,769,72.4,68.4,1014.3,9.0,13.5,18.1,24.1,80.1,61.0,0.0,999.9,0,0,0,0,0,0
5,2017,07,07,2017-07-07,674,66.0,66.0,1012.4,5.2,8.7,19.0,27.0,69.8,64.0,0.0,999.9,1,1,0,0,0,0
3,2012,07,25,2012-07-25,612,76.5,53.5,1009.7,10.0,4.2,19.0,999.9,84.9,66.9,0.0,999.9,0,0,0,0,0,0
3,2014,07,09,2014-07-09,569,69.4,66.7,1012.5,5.1,12.3,19.0,27.0,73.9,66.0,0.02,999.9,1,1,0,0,0,0
4,2017,07,13,2017-07-13,759,70.8,69.6,1015.5,4.4,8.2,19.0,999.9,80.1,64.0,0.0,999.9,1,0,0,0,0,0
4,2018,07,26,2018-07-26,606,69.8,69.4,1014.3,4.7,13.9,19.0,24.1,75.9,66.0,0.0,999.9,0,1,0,0,0,0
6,2017,07,29,2017-07-29,512,65.1,65.0,1009.1,6.9,11.1,19.0,27.0,77.0,63.0,0.12,999.9,0,1,0,0,0,0
4,2013,07,25,2013-07-25,507,67.7,62.8,1014.3,9.7,13.8,19.0,27.0,75.0,64.0,0.4,999.9,0,1,0,0,0,0
6,2018,07,07,2018-07-07,526,67.3,52.8,1023.6,9.9,12.8,21.0,28.9,75.9,60.1,0.01,999.9,0,0,0,0,0,0
7,2016,07,24,2016-07-24,566,73.2,63.2,1012.8,10.0,8.7,21.0,25.1,82.0,64.9,0.0,999.9,0,0,0,0,0,0
5,2016,07,08,2016-07-08,612,65.7,64.2,1009.2,3.2,10.0,21.0,27.0,70.0,60.8,0.32,999.9,1,1,0,0,0,0
7,2017,07,30,2017-07-30,606,67.1,57.7,1012.6,9.6,15.0,21.0,26.0,73.9,62.1,0.14,999.9,0,0,0,0,0,0
6,2016,07,23,2016-07-23,650,74.3,68.6,1008.6,7.3,12.0,21.0,29.9,82.0,68.0,1.03,999.9,0,1,0,0,0,0
5,2013,07,26,2013-07-26,617,66.1,64.4,1012.2,6.0,15.0,22.0,28.9,69.8,64.0,2.43,999.9,0,1,0,0,0,0
6,2016,07,02,2016-07-02,570,69.4,62.8,1011.9,7.2,11.8,22.0,33.0,75.9,61.0,0.76,999.9,1,1,0,0,0,0
4,2015,07,16,2015-07-16,686,67.3,57.3,1013.9,9.2,16.6,22.0,28.0,82.0,60.1,0.0,999.9,0,0,0,0,0,0
7,2019,07,07,2019-07-07,441,69.0,62.9,1012.1,7.1,11.2,22.0,25.1,73.9,62.1,0.01,999.9,1,1,0,0,0,0
5,2014,07,04,2014-07-04,360,69.9,68.2,1012.5,3.9,9.8,27.0,36.9,75.9,64.4,0.0,999.9,1,1,0,0,0,0
6,2014,07,05,2014-07-05,505,67.0,55.8,1012.9,8.4,21.2,42.9,52.1,77.0,62.1,1.88,999.9,0,1,0,0,0,0
1,2021,08,16,2021-08-16,301,70.2,60.2,1022.8,10.0,3.2,8,999.9,82.0,59.0,0.0,999.9,0,0,0,0,0,0
2,2021,08,03,2021-08-03,313,69.3,65.1,1019.1,7.6,4,8,999.9,79.0,59.0,0.0,999.9,1,0,0,0,0,0
5,2020,08,07,2020-08-07,337,69.0,65.6,1020.6,6.5,5.2,12,17.1,84.9,63.0,0.0,999.9,1,0,0,0,0,0
1,2021,08,23,2021-08-23,293,75.6,72.8,1011.9,6.2,7.6,12,999.9,81.0,71.6,0.0,999.9,1,0,0,0,0,0
2,2020,08,11,2020-08-11,317,75.4,71.9,1016.1,7.8,9.1,12,999.9,81.0,70.0,0.0,999.9,0,0,0,0,0,0
6,2021,08,14,2021-08-14,302,78.1,73.2,1016.4,5.4,8.6,12,999.9,87.1,73.0,0.0,999.9,1,0,0,0,0,0
7,2020,08,09,2020-08-09,283,71.5,66.9,1019.9,9.3,7,12,999.9,78.1,64.9,0.0,999.9,0,0,0,0,0,0
5,2021,08,13,2021-08-13,358,76.7,72.8,1016.2,6.1,8.8,12,999.9,84.0,73.0,0.0,999.9,1,0,0,0,0,0
5,2020,08,28,2020-08-28,306,70.6,65.3,1008.2,9.9,6.9,12,999.9,78.1,63.0,0.05,999.9,0,0,0,0,0,0
6,2020,08,22,2020-08-22,328,72.3,67.6,1013.3,9.7,8.3,12,999.9,81.0,61.0,0.0,999.9,0,0,0,0,0,0
1,2021,08,30,2021-08-30,323,75.2,70.6,1015.2,9.4,7.7,13,999.9,82.0,64.0,0.0,999.9,1,0,0,0,0,0
3,2020,08,12,2020-08-12,292,75.3,72.7,1016.6,5.9,9.1,13,999.9,81.0,71.1,0.0,999.9,1,0,0,0,0,0
4,2020,08,13,2020-08-13,275,77.0,72.0,1018.3,4.1,6.8,13,999.9,86.0,71.1,0.0,999.9,1,0,0,0,0,0
7,2021,08,15,2021-08-15,314,77.0,62.7,1020.0,9.7,10.3,14,999.9,87.1,66.9,0.0,999.9,0,0,0,0,0,0
3,2021,08,04,2021-08-04,291,68.4,63.7,1020.6,9.2,5.3,14,999.9,75.9,59.0,99.99,999.9,1,0,0,0,0,10000
6,2021,08,07,2021-08-07,334,73.0,68.9,1018.8,7.7,8.5,14,999.9,78.1,66.9,0.0,999.9,1,0,0,0,0,0
1,2020,08,31,2020-08-31,294,67.0,52.0,1017.3,10.0,7.4,14,18.1,75.9,60.1,0.0,999.9,0,0,0,0,0,0
3,2021,08,11,2021-08-11,316,75.3,72.8,1018.0,6.1,10.7,14,999.9,79.0,72.0,0.0,999.9,1,0,0,0,0,0
5,2021,08,06,2021-08-06,355,72.0,68.4,1021.4,7.4,10.1,14,999.9,77.0,66.9,0.0,999.9,1,0,0,0,0,0
7,2020,08,02,2020-08-02,285,71.9,66.9,1016.4,8.9,8.4,15,999.9,82.9,62.1,0.0,999.9,1,0,0,0,0,0
1,2020,08,03,2020-08-03,353,76.1,72.5,1015.8,5.1,12.3,15,19.0,82.0,64.9,0.0,999.9,1,0,0,0,0,0
5,2020,08,14,2020-08-14,344,74.6,64.8,1016.8,9.7,6.1,15,999.9,86.0,69.1,0.0,999.9,0,0,0,0,0,0
1,2020,08,10,2020-08-10,320,74.3,70.7,1017.3,9.8,9.6,15,999.9,80.1,64.9,0.0,999.9,0,0,0,0,0,0
5,2020,08,21,2020-08-21,348,69.1,63.5,1015.1,10.0,8.7,15,999.9,77.0,61.0,0.0,999.9,0,0,0,0,0,0
2,2021,08,10,2021-08-10,331,73.1,69.8,1021.4,7.0,6.3,15,20.0,79.0,68.0,99.99,999.9,1,1,0,0,0,0
6,2021,08,28,2021-08-28,303,71.5,61.0,1024.2,10.0,11,19,22.9,73.9,64.0,0.0,999.9,0,0,0,0,0,0
7,2020,08,16,2020-08-16,279,66.6,63.7,1015.6,7.6,12.5,19,27.0,75.9,64.0,0.01,999.9,1,0,0,0,0,10000
3,2020,08,26,2020-08-26,310,70.2,52.8,1009.4,10.0,14.2,20,28.0,81.0,64.9,0.0,999.9,0,0,0,0,0,0
7,2020,08,30,2020-08-30,303,72.0,61.6,1002.8,9.0,13.1,21,29.9,75.9,66.9,0.33,999.9,0,0,0,0,0,0
6,2020,08,15,2020-08-15,313,70.4,66.5,1015.3,7.3,13.9,21,25.1,84.9,66.9,0.0,999.9,1,1,0,0,0,0
1,2020,08,17,2020-08-17,288,66.0,61.1,1010.3,7.5,16.8,26,35.9,71.1,62.1,0.82,999.9,1,0,0,0,0,10000
4,2012,08,09,2012-08-09,581,78.2,69.6,1013.6,9.3,2.3,7.0,15.0,88.0,61.0,0.0,999.9,0,0,0,0,0,0
5,2012,08,24,2012-08-24,601,77.3,60.9,1020.7,9.3,2.0,7.0,999.9,87.1,66.0,0.0,999.9,0,0,0,0,0,0
3,2012,08,08,2012-08-08,528,77.8,67.1,1014.7,8.8,1.1,8.0,999.9,86.0,64.0,0.0,999.9,0,0,0,0,0,0
1,2017,08,14,2017-08-14,602,67.7,65.2,1016.4,6.1,4.3,8.0,999.9,80.1,61.0,0.0,999.9,1,0,0,0,0,0
3,2012,08,22,2012-08-22,504,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61.0,0.0,999.9,0,0,0,0,0,0
1,2014,08,25,2014-08-25,549,63.3,56.5,1020.5,10.0,3.8,8.0,999.9,72.0,54.0,0.0,999.9,0,0,0,0,0,0
7,2014,08,10,2014-08-10,512,69.1,61.4,1019.2,9.8,4.6,8.0,999.9,81.0,57.9,0.01,999.9,0,0,0,0,0,0
7,2013,08,18,2013-08-18,442,64.8,58.4,1023.8,8.4,3.3,8.0,999.9,75.9,55.9,0.01,999.9,1,1,0,0,0,0
6,2013,08,17,2013-08-17,504,67.3,59.8,1023.8,10.0,3.2,8.0,999.9,75.9,55.9,0.0,999.9,0,0,0,0,0,0
5,2017,08,11,2017-08-11,655,67.6,65.8,1021.4,9.3,5.8,8.0,999.9,77.0,60.1,0.0,999.9,1,0,0,0,0,0
2,2014,08,19,2014-08-19,516,63.9,56.9,1012.6,8.8,4.1,8.0,999.9,73.9,54.0,0.01,999.9,1,0,0,0,0,0
2,2016,08,09,2016-08-09,650,71.5,64.7,1021.5,10.0,6.6,8.9,27.0,80.1,62.1,0.0,999.9,0,0,0,0,0,0
6,2014,08,09,2014-08-09,538,70.4,61.3,1017.2,9.9,6.4,8.9,999.9,78.1,60.1,0.0,999.9,0,0,0,0,0,0
7,2021,08,01,2021-08-01,303,69.4,60.2,1013.9,10.0,6.2,8.9,999.9,77.0,61.0,0.0,999.9,0,0,0,0,0,0
1,2014,08,11,2014-08-11,604,66.3,59.2,1021.1,7.8,3.6,8.9,999.9,81.0,57.0,0.01,999.9,1,0,0,0,0,0
6,2017,08,26,2017-08-26,570,64.1,56.8,1023.0,9.9,3.7,8.9,999.9,73.9,54.0,0.0,999.9,0,0,0,0,0,0
5,2015,08,14,2015-08-14,729,70.4,63.5,1020.3,8.6,4.8,8.9,999.9,81.0,62.1,0.0,999.9,0,0,0,0,0,0
4,2015,08,13,2015-08-13,714,71.1,65.8,1014.7,8.4,5.2,8.9,999.9,79.0,63.0,0.0,999.9,1,0,0,0,0,0
5,2019,08,02,2019-08-02,610,71.6,64.1,1019.8,7.4,4.7,8.9,999.9,82.9,60.1,0.0,999.9,1,0,0,0,0,0
6,2015,08,22,2015-08-22,581,73.9,71.1,1017.2,4.8,6.0,8.9,999.9,82.0,70.0,0.0,999.9,1,0,0,0,0,0
1,2015,08,24,2015-08-24,575,71.7,69.2,1013.1,3.8,5.4,8.9,999.9,81.0,68.0,0.0,999.9,1,0,0,0,0,0
5,2018,08,24,2018-08-24,681,67.1,61.5,1021.1,10.0,4.7,8.9,999.9,75.9,55.0,0.0,999.9,0,0,0,0,0,0
2,2014,08,26,2014-08-26,608,63.0,56.0,1021.1,10.0,3.5,8.9,999.9,72.0,53.1,0.0,999.9,0,0,0,0,0,0
5,2018,08,17,2018-08-17,703,74.9,72.1,1018.0,6.3,5.1,8.9,999.9,87.1,66.0,0.0,999.9,1,0,0,0,0,0
6,2019,08,31,2019-08-31,502,70.3,60.1,1020.7,9.1,5.3,8.9,999.9,79.0,57.9,0.0,999.9,1,0,0,0,0,0
4,2017,08,03,2017-08-03,713,67.5,66.0,1020.6,9.1,5.8,8.9,999.9,75.0,61.0,0.0,999.9,1,0,0,0,0,0
4,2017,08,10,2017-08-10,650,67.8,66.0,1024.2,8.8,6.0,8.9,999.9,75.0,59.0,0.0,999.9,1,0,0,0,0,0
1,2012,08,27,2012-08-27,548,71.9,66.3,1019.7,8.6,2.7,8.9,18.1,81.0,55.4,0.01,999.9,1,1,0,0,0,0
1,2020,08,24,2020-08-24,320,71.7,70.0,1016.1,2.3,5.9,8.9,999.9,80.1,66.0,0.0,999.9,1,0,0,0,0,0
2,2013,08,06,2013-08-06,543,66.2,54.5,1019.1,10.0,5.3,8.9,999.9,73.9,55.9,0.0,999.9,0,0,0,0,0,0
4,2017,08,17,2017-08-17,639,68.0,60.8,1016.6,9.1,5.2,8.9,999.9,79.0,62.1,0.0,999.9,0,0,0,0,0,0
7,2012,08,26,2012-08-26,471,73.9,62.4,1025.2,10.0,4.6,8.9,15.0,82.9,60.8,0.0,999.9,0,0,0,0,0,0
6,2020,08,08,2020-08-08,260,69.7,66.4,1020.6,5.1,6.1,8.9,999.9,75.9,63.0,0.0,999.9,1,0,0,0,0,0
4,2012,08,23,2012-08-23,574,74.7,61.7,1020.4,8.9,2.0,8.9,999.9,84.0,62.6,0.0,999.9,0,0,0,0,0,0
3,2014,08,06,2014-08-06,562,70.1,65.7,1010.1,4.4,4.3,8.9,999.9,78.1,66.0,0.01,999.9,1,0,0,0,0,0
5,2014,08,01,2014-08-01,667,67.5,62.9,1023.5,9.0,5.3,8.9,999.9,73.9,59.0,0.01,999.9,0,0,0,0,0,0
2,2019,08,27,2019-08-27,529,60.4,54.5,1019.4,10.0,4.7,8.9,999.9,70.0,50.0,0.0,999.9,0,0,0,0,0,0
2,2016,08,30,2016-08-30,622,67.7,59.2,1020.0,10.0,6.1,8.9,999.9,82.9,59.0,0.0,999.9,0,0,0,0,0,0
2,2017,08,15,2017-08-15,577,67.8,66.8,1014.6,4.3,4.0,8.9,999.9,79.0,61.0,0.0,999.9,1,1,0,0,0,0
3,2015,08,19,2015-08-19,594,73.9,70.1,1018.9,6.3,5.4,8.9,999.9,81.0,69.1,0.0,999.9,1,0,0,0,0,0
1,2017,08,21,2017-08-21,627,69.9,65.6,1020.4,9.8,5.9,9.9,999.9,81.0,61.0,0.0,999.9,0,0,0,0,0,0
3,2012,08,15,2012-08-15,602,73.6,68.9,1011.5,6.5,3.5,9.9,999.9,81.0,66.2,0.01,999.9,1,1,0,0,0,0
6,2014,08,30,2014-08-30,510,60.1,51.2,1025.5,10.0,6.3,9.9,999.9,71.1,46.0,0.0,999.9,0,0,0,0,0,0
6,2018,08,25,2018-08-25,552,66.5,60.3,1025.9,9.0,5.8,9.9,999.9,75.9,55.0,0.0,999.9,1,0,0,0,0,0
2,2012,08,14,2012-08-14,520,76.0,62.6,1014.0,9.6,2.3,9.9,999.9,81.0,69.1,0.0,999.9,0,0,0,0,0,0
1,2019,08,19,2019-08-19,563,73.3,72.1,1015.6,3.5,6.3,9.9,999.9,80.1,68.0,0.0,999.9,1,0,0,0,0,0
5,2015,08,28,2015-08-28,609,71.4,59.5,1019.4,10.0,6.6,9.9,999.9,80.1,62.1,0.0,999.9,0,0,0,0,0,0
2,2012,08,07,2012-08-07,547,75.2,58.1,1015.7,10.0,1.2,9.9,999.9,82.9,63.0,0.01,999.9,0,0,0,0,0,0
5,2016,08,05,2016-08-05,700,65.3,60.4,1017.2,9.3,5.0,9.9,999.9,73.9,55.0,0.0,999.9,1,0,0,0,0,0
3,2013,08,28,2013-08-28,482,66.4,64.6,1012.0,3.9,6.8,9.9,999.9,72.0,62.6,0.67,999.9,1,0,0,0,0,0
1,2018,08,13,2018-08-13,617,69.1,68.1,1016.9,7.7,6.2,9.9,999.9,75.9,64.9,0.05,999.9,1,0,0,0,0,0
1,2016,08,08,2016-08-08,632,71.3,61.3,1015.4,10.0,6.3,9.9,999.9,82.0,62.1,0.0,999.9,0,0,0,0,0,0
4,2020,08,20,2020-08-20,306,68.4,59.9,1016.1,10.0,6.2,9.9,999.9,81.0,61.0,0.0,999.9,0,0,0,0,0,0
7,2021,08,29,2021-08-29,358,68.4,61.5,1023.5,10.0,6,9.9,999.9,75.9,63.0,99.99,999.9,1,0,0,0,0,10000
2,2019,08,06,2019-08-06,551,68.9,65.5,1013.4,9.8,7.2,9.9,999.9,77.0,63.0,0.0,999.9,0,1,0,0,0,0
3,2013,08,21,2013-08-21,562,70.3,66.7,1020.1,7.1,6.5,9.9,999.9,79.0,64.0,0.0,999.9,1,0,0,0,0,0
4,2016,08,04,2016-08-04,715,64.2,57.8,1021.4,10.0,4.6,9.9,999.9,73.9,55.9,0.0,999.9,0,0,0,0,0,0
6,2019,08,03,2019-08-03,566,70.3,66.6,1018.0,10.0,6.3,9.9,999.9,80.1,60.1,0.0,999.9,0,0,0,0,0,0
3,2013,08,07,2013-08-07,508,64.5,55.9,1022.0,9.9,5.1,9.9,999.9,73.9,54.0,0.0,999.9,0,0,0,0,0,0
7,2019,08,18,2019-08-18,481,71.2,69.7,1016.4,4.2,4.0,9.9,999.9,79.0,62.1,0.0,999.9,1,0,0,0,0,0
5,2021,08,27,2021-08-27,349,79.3,72.2,1018.0,7.0,6.6,9.9,999.9,91.9,69.1,0.0,999.9,1,0,0,0,0,0
1,2012,08,20,2012-08-20,473,71.4,56.7,1012.5,10.0,0.8,9.9,999.9,78.1,64.0,0.0,999.9,0,0,0,0,0,0
1,2018,08,06,2018-08-06,632,74.8,73.4,1018.6,6.3,7.2,9.9,999.9,81.0,70.0,0.0,999.9,0,0,0,0,0,0
4,2013,08,08,2013-08-08,549,67.8,64.0,1020.1,10.0,6.7,9.9,999.9,75.0,54.0,0.0,999.9,0,0,0,0,0,0
